Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,VZ,V,WMT,WBA,DIS
2019-07-31,170.10923767089844,122.7861328125,211.0973663330078,335.10321044921875,128.55288696289062,119.27425384521484,54.06964874267578,51.409751892089844,46.27534866333008,71.54444122314453,216.2086181640625,209.640625,143.30697631835938,49.691444396972656,127.54882049560547,113.16809844970703,206.98162841796875,81.20977783203125,134.9884490966797,85.34820556640625,37.726295471191406,116.5981216430664,82.7727279663086,144.0001678466797,245.82723999023438,53.56138610839844,177.189697265625,108.86713409423828,53.131893157958984,142.15829467773438
2019-08-01,168.78512573242188,122.50969696044922,206.5293731689453,328.3359375,123.78842163085938,116.97809600830078,54.05989074707031,50.82366180419922,44.75640106201172,69.71639251708984,207.83056640625,208.7969207763672,145.3177490234375,48.659278869628906,127.61737823486328,110.18280792236328,207.50222778320312,81.89476013183594,136.7615966796875,82.4612808227539,37.50080108642578,115.30413055419922,81.68231201171875,143.1751708984375,246.0641632080078,53.55169677734375,178.3543701171875,107.8808364868164,52.72236251831055,141.0052032470703
2019-08-02,166.04928588867188,122.7269058227539,202.15960693359375,333.5120849609375,121.59168243408203,116.9684066772461,51.97127914428711,51.11670684814453,43.56226348876953,69.03327178955078,205.64028930664062,208.12979125976562,142.34991455078125,47.85321044921875,128.38137817382812,110.17304992675781,210.6749267578125,82.65802764892578,135.6125030517578,80.49696350097656,37.255699157714844,115.01766967773438,81.0441665649414,144.2947998046875,246.85394287109375,53.87149429321289,176.61233520507812,107.90056610107422,52.342079162597656,140.8660430908203
2019-08-05,160.3634033203125,119.18262481689453,191.5769805908203,325.1634521484375,118.77009582519531,115.0404052734375,50.13642120361328,50.45247268676758,42.769351959228516,67.61892700195312,198.0872802734375,201.05642700195312,136.0758819580078,46.17224884033203,127.49005126953125,106.89507293701172,206.7164306640625,81.33699035644531,130.9666290283203,78.34416961669922,36.23606872558594,111.69871520996094,77.90921783447266,141.35821533203125,241.92771911621094,53.512935638427734,168.09130859375,104.36964416503906,50.57719421386719,137.47634887695312
2019-08-06,159.38980102539062,120.98931884765625,195.20361328125,326.52874755859375,119.1899185180664,115.66046142578125,51.336883544921875,51.05809783935547,42.444549560546875,68.27317810058594,202.3401336669922,204.84327697753906,136.046875,46.47409439086914,128.08753967285156,107.73407745361328,210.2820281982422,82.54059600830078,133.42330932617188,80.65570068359375,36.22626495361328,112.88404846191406,79.7988510131836,143.35195922851562,245.10655212402344,53.34819030761719,171.69480895996094,105.79975891113281,50.167659759521484,141.0250701904297
2019-08-07,159.32162475585938,121.96670532226562,197.22500610351562,325.477783203125,117.92069244384766,115.38919067382812,51.0831298828125,51.946998596191406,42.88399124145508,67.83059692382812,202.07496643066406,203.97015380859375,134.4807891845703,46.24647521972656,127.53903198242188,105.39266967773438,212.9832305908203,82.4427490234375,134.0077362060547,80.63585662841797,35.8635139465332,114.10890197753906,79.92897033691406,144.72694396972656,243.29995727539062,53.3869514465332,174.52191162109375,106.7170181274414,51.17198944091797,134.0568389892578
2019-08-08,159.88632202148438,123.69442749023438,201.57498168945312,332.42071533203125,119.13134002685547,119.39051818847656,51.88343811035156,52.44517517089844,44.6990852355957,69.63941192626953,203.31251525878906,207.56080627441406,137.03367614746094,46.681922912597656,128.97885131835938,107.1780014038086,214.1422882080078,82.9124526977539,137.58380126953125,82.34222412109375,36.147830963134766,116.00545501708984,81.45927429199219,145.5715789794922,244.4550018310547,54.094383239746094,179.08103942871094,107.55948638916016,51.69853210449219,137.06878662109375
2019-08-09,159.15611267089844,124.56321716308594,199.91392517089844,333.606689453125,116.5538330078125,118.60575103759766,51.17097091674805,52.18143081665039,44.5557861328125,68.15772247314453,203.2142791748047,206.0401611328125,133.1505584716797,45.504234313964844,129.33148193359375,107.0609130859375,217.22659301757812,83.68549346923828,136.4149169921875,81.33030700683594,35.63801574707031,115.353515625,81.31058502197266,146.40640258789062,245.4521026611328,54.05562210083008,178.23492431640625,106.33045959472656,51.47426223754883,137.69503784179688
2019-08-12,157.82228088378906,122.3714828491211,199.40664672851562,329.050537109375,113.95681762695312,117.76286315917969,50.30234146118164,51.96653747558594,43.64823913574219,67.82653045654297,197.9301300048828,203.0872039794922,131.18453979492188,45.12816619873047,129.22372436523438,105.05121612548828,213.30738830566406,83.89099884033203,134.512939453125,81.00292205810547,34.69682312011719,114.6126708984375,79.31560516357422,143.68588256835938,240.09149169921875,53.96840286254883,175.53724670410156,104.28870391845703,50.70395278930664,134.9415283203125
2019-08-13,160.52891540527344,124.7113037109375,207.85121154785156,328.9714660644531,116.19259643554688,118.5766830444336,51.454002380371094,52.25958251953125,44.75640106201172,68.66425323486328,200.4739990234375,204.38218688964844,132.8179931640625,46.3553352355957,130.68316650390625,106.67068481445312,215.831787109375,84.23348999023438,137.29653930664062,82.6596908569336,34.51054382324219,115.8177719116211,79.89179229736328,145.5715789794922,246.03453063964844,54.627384185791016,177.7969207763672,106.45932006835938,51.747283935546875,136.1940155029297
2019-08-14,154.6190948486328,121.0880355834961,201.6645050048828,316.6767883300781,112.48255157470703,114.0715560913086,49.394676208496094,51.76140594482422,42.11018753051758,65.89781951904297,192.0762939453125,197.7698974609375,128.3773651123047,45.3953742980957,127.58797454833984,102.24152374267578,212.6394500732422,81.61097717285156,133.16192626953125,80.3878402709961,33.5693473815918,114.3756103515625,77.01085662841797,140.916259765625,240.09149169921875,53.99747848510742,172.7201385498047,105.26001739501953,49.15358352661133,132.05880737304688
2019-08-15,154.0983428955078,120.82147216796875,200.659912109375,324.1682434082031,112.5216064453125,113.30618286132812,45.139373779296875,52.621002197265625,41.44146728515625,65.5081787109375,192.6852569580078,197.9661102294922,129.03269958496094,45.227134704589844,127.86224365234375,102.63175201416016,214.39768981933594,81.66968536376953,132.86375427246094,78.87989044189453,33.80464553833008,115.95606231689453,77.11993408203125,142.9885711669922,241.12808227539062,54.559547424316406,175.72076416015625,111.69258880615234,48.06149673461914,132.61546325683594
2019-08-16,158.67689514160156,123.04283142089844,205.39442443847656,326.58966064453125,113.67366790771484,113.35511779785156,45.83232498168945,53.14848327636719,42.52096939086914,66.5309829711914,195.8675537109375,199.79086303710938,130.83241271972656,46.018856048583984,128.66542053222656,105.09024047851562,214.59414672851562,83.23536682128906,135.29881286621094,79.64378356933594,33.971317291259766,117.72419738769531,77.9363784790039,144.18678283691406,242.5496826171875,54.89873123168945,177.67465209960938,111.98992156982422,49.22183609008789,134.39480590820312
2019-08-19,160.10154724121094,122.81575775146484,209.22381591796875,329.8807067871094,114.58165740966797,114.82332611083984,47.33534240722656,53.42198944091797,43.56226348876953,67.65119171142578,198.5980224609375,204.00938415527344,132.08441162109375,46.74129867553711,129.53717041015625,106.03656005859375,214.8986358642578,84.34112548828125,137.5648956298828,80.4870376586914,34.49093246459961,118.77124786376953,78.92733001708984,144.94302368164062,241.58221435546875,55.23790740966797,179.17996215820312,112.80266571044922,50.341636657714844,134.48426818847656
2019-08-20,158.19544982910156,119.87370300292969,209.2337646484375,327.87445068359375,113.90798950195312,113.66832733154297,46.779029846191406,52.63077163696289,41.231300354003906,67.24207305908203,196.41757202148438,212.97618103027344,130.08905029296875,46.117820739746094,127.92102813720703,104.69024658203125,214.59414672851562,83.81270599365234,136.42190551757812,79.89179992675781,33.932098388671875,117.44762420654297,78.9522705078125,143.89212036132812,237.09036254882812,54.53047561645508,178.68150329589844,111.0582504272461,49.85947036743164,134.32522583007812
2019-08-21,158.3330078125,120.93995666503906,211.50155639648438,336.0181884765625,114.89408111572266,115.38123321533203,47.59885787963867,52.845664978027344,41.3459358215332,67.91419982910156,197.1051025390625,216.2234649658203,131.3116912841797,46.662132263183594,128.83193969726562,104.98291778564453,216.79440307617188,85.04568481445312,137.9425506591797,82.08428192138672,34.18700408935547,117.74394989013672,79.35736846923828,144.4126434326172,237.27793884277344,54.840579986572266,180.37620544433594,111.02851104736328,50.08579635620117,134.9514617919922
2019-08-22,158.06773376464844,120.71288299560547,211.32252502441406,350.26971435546875,115.09910583496094,115.23442840576172,47.02302932739258,53.226627349853516,40.170902252197266,67.76808166503906,198.8140869140625,216.8317108154297,131.38018798828125,46.29595947265625,128.5772705078125,106.06582641601562,215.59605407714844,84.85975646972656,136.938720703125,82.64976501464844,34.39289474487305,117.96126556396484,79.75000762939453,145.1688995361328,229.962646484375,55.02470397949219,179.5288543701172,110.91948699951172,50.13499450683594,135.26956176757812
2019-08-23,153.12567138671875,116.26032257080078,201.5550994873047,351.8510437011719,111.35977935791016,112.73847198486328,45.490726470947266,52.494014739990234,38.89078140258789,65.74195861816406,192.70489501953125,213.34898376464844,126.734130859375,44.49479293823242,125.10989379882812,103.43173217773438,210.85174560546875,83.1179428100586,132.57553100585938,79.80252075195312,33.667388916015625,115.88691711425781,76.92049407958984,142.14393615722656,227.71177673339844,54.19129180908203,174.68399047851562,109.84904479980469,48.53106689453125,130.88583374023438
2019-08-26,153.39093017578125,117.0205078125,205.3844757080078,354.84564208984375,111.71125030517578,113.2865982055664,45.96895980834961,53.27546691894531,38.99586868286133,66.09263610839844,196.09344482421875,214.50662231445312,127.14494323730469,45.088584899902344,126.11646270751953,104.26099395751953,213.06182861328125,84.03777313232422,134.62295532226562,81.5981674194336,34.1575927734375,117.86248779296875,78.21060180664062,144.70729064941406,228.1264190673828,54.956871032714844,177.03663635253906,110.99877166748047,49.23954772949219,133.80831909179688
2019-08-27,153.02740478515625,116.25045013427734,203.06695556640625,350.58599853515625,110.69587707519531,113.37470245361328,45.66640853881836,53.451290130615234,39.330223083496094,65.4497299194336,194.54159545898438,214.07496643066406,128.29910278320312,45.316200256347656,127.93221282958984,103.1585693359375,212.21707153320312,83.68549346923828,134.9111785888672,81.3799057006836,33.667388916015625,119.07746887207031,77.63722229003906,144.47158813476562,220.08058166503906,55.41234588623047,177.82418823242188,111.42497253417969,48.65898895263672,133.6890411376953
2019-08-28,154.7959442138672,117.57337188720703,204.42962646484375,355.7647705078125,112.14083862304688,114.35350036621094,45.744483947753906,53.832252502441406,40.61989974975586,65.92703247070312,196.84971618652344,217.7440948486328,129.85430908203125,45.316200256347656,126.98485565185547,104.19269561767578,214.2012481689453,84.62490844726562,134.73226928710938,82.81842041015625,34.39289474487305,119.91708374023438,79.0706787109375,143.75462341308594,224.444091796875,56.158538818359375,178.11328125,111.7223129272461,49.1509895324707,135.7367706298828
2019-08-29,157.55682373046875,119.2023696899414,207.89097595214844,358.5024108886719,114.98194122314453,115.02886962890625,46.13488006591797,53.773643493652344,41.154117584228516,66.6576156616211,201.0699920654297,223.01234436035156,131.92791748046875,46.38502502441406,126.55066680908203,106.55361938476562,216.62741088867188,84.85975646972656,137.27664184570312,84.70336151123047,34.63800048828125,119.69976806640625,80.71603393554688,144.31443786621094,227.6722869873047,56.14884948730469,180.60548400878906,113.07028198242188,49.59379196166992,137.01907348632812
2019-08-30,158.89305114746094,118.83708190917969,207.6224365234375,359.8366394042969,116.18283081054688,115.2246322631836,45.6859245300293,53.76387405395508,41.40665817260742,66.7063217163086,201.53451538085938,223.5911407470703,132.56369018554688,46.919437408447266,126.66908264160156,107.1780014038086,215.235107421875,84.61511993408203,137.01824951171875,84.0468978881836,34.85368347167969,118.7613754272461,81.17100524902344,144.33409118652344,231.0090789794922,56.36204528808594,180.25657653808594,113.24868774414062,50.371150970458984,136.44253540039062
2019-09-03,155.8668975830078,116.10234832763672,204.59869384765625,350.2796325683594,114.25947570800781,113.80535888671875,45.383365631103516,54.01784896850586,40.6004753112793,66.78424072265625,196.65206909179688,219.8239288330078,131.1649932861328,46.49388885498047,127.04407501220703,105.90972900390625,214.4056396484375,84.79126739501953,135.2093505859375,84.21599578857422,35.41251754760742,119.87757110595703,80.37947845458984,144.93319702148438,227.6722869873047,56.245758056640625,178.64163208007812,113.62532043457031,49.623313903808594,135.49819946289062
2019-09-04,157.2718963623047,116.89216613769531,208.07003784179688,352.3649597167969,116.28047180175781,114.76459503173828,46.18367385864258,54.47694778442383,41.31924057006836,67.4953384399414,199.37991333007812,221.24525451660156,133.33641052246094,48.41381072998047,127.16249084472656,107.187744140625,215.7584686279297,84.20413208007812,136.78965759277344,85.88697814941406,35.128204345703125,121.70497131347656,81.67582702636719,147.47691345214844,223.83200073242188,56.38142776489258,181.20361328125,114.88408660888672,50.60731506347656,137.06878662109375
